Layer;category;techno;latitude;longitude;operator;capacite_gwh_year;site_info;operational_status;co2_injection_potential_tpy;municipality;eiffel;eiffel_project_name;capacity_kt_per_year
Offtake;Food processing;Milk processing;37,4143;15,044;PARMALAT di Catania;N/A;Capacity: >200 tonnes/day;Operational;200;CATANIA;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;37,405;-5,732;INSTALACIÓN PARA TRATAMIENTO Y TRANSFORMACIÓN DE MATERIAS PRIMAS DE ORIGEN ANIMAL (PAVISO);N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;VISO DEL ALCOR (EL);0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,393768;-5,934954;Matadero Polivalente de ganado Gesesur-2 , S.L.;N/A;Capacity: >50 tonnes carcass/day;Operational;500;SEVILLA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,39272;-5,861596;NUEVA FÁBRICA DE SEVILLA. 41007 SEVILLA;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;SEVILLA;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,377194;-6,95186;MATADERO INDUSTRIAL EL MAYORAZGO DE JABUGO, S.A.;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Jabugo;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,362176;-6,023265;PLANTA DE SAN JUAN DE AZNALFARACHE;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;SAN JUAN DE AZNALFARACHE;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,3422;-5,9905;FÁBRICA DE HARINA (MOLISUR);N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;SEVILLA;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,333937;-5,400128;CENTRO DE MARCHENA;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Marchena;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,333934;-5,833487;PLANTA DE SEVILLA;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;ALCALA DE GUADAIRA;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;37,314;-3,153;Fábrica de Piensos Compuestos;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Guadix;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,31;-3,154;Matadero industrial de aves y sala de despiece;N/A;Capacity: >50 tonnes carcass/day;Operational;500;PURULLENA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,303907;-5,901608;FÁBRICA DE DOS HERMANAS;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Dos Hermanas;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,3;-5,99;PLANTA DE HARINAS PANIFICABLES;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;SEVILLA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,270355;-5,929206;DOS HERMANAS SUR;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Dos Hermanas;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,269514;-5,923491;FÁBRICA DE DOS HERMANAS;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Dos Hermanas;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,202;-3,644;Matadero de aves, sala de despiece y elaborados y almacén polivalente;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Maracena;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,191152;-5,745981;FÁBRICA DE UTRERA;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;UTRERA;0;N/A;N/A
Offtake;Food processing;Milk processing;37,179721;-3,637626;FÁBRICA DE GRANADA;N/A;Capacity: >200 tonnes/day;Operational;200;Granada;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,176357;-4,951679;CENTRO DE ALCALÁ DE GUADAIRA;N/A;Capacity: >50 tonnes carcass/day;Operational;500;ALCALA DE GUADAIRA;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;37,131225;-5,449343;TOMÁS GUERRERO S.A.;N/A;Capacity: >50 tonnes carcass/day;Operational;500;MORON DE LA FRONTERA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;37,11;-5,944;INDUSTRIA ELABORACIÓN CONCENTRADO DE TOMATE;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;TROBAL (EL);0;N/A;N/A
Offtake;Food processing;Animal raw material processing;37,004;-5,025;FÁBRICA DE PIENSOS PARA ALIMENTACIÓN ANIMAL (SAN COSME Y SAN DAMIÁN);N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;ALMARGEN;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;36,942194;-2,485191;CÍTRICOS DEL ANDARAX, S.A.;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;GADOR;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,917268;-6,066825;LAS MARISMAS DE LEBRIJA, S.C.A.;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;LEBRIJA;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;36,8422;14,7742;Iblea Carni;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;MODICA;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;36,735751;-4,608509;MATADEROS INDUSTRIAS SOLER, S.A. (PROLONGO);N/A;Capacity: >50 tonnes carcass/day;Operational;500;ESTACION;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;36,7264;14,8113;AVIMECC;N/A;Capacity: >50 tonnes carcass/day;Operational;500;MODICA;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;36,719227;-4,527963;FÁBRICA, MATADERO Y DESPICE, S.A. (FAMADESA);N/A;Capacity: >50 tonnes carcass/day;Operational;500;CAMPANILLAS;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;36,707744;-4,509509;UVESA;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Málaga;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,7;-4,48;FABRICACION DE HARINA;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;MALAGA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,674601;-4,482822;FÁBRICA DE CERVEZAS SAN MIGUEL;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;MALAGA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,670033;-4,476188;FÁBRICA DE MÁLAGA;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;MALAGA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,658576;-6,12817;AZUCARERA DE JEREZ - CENTRO DE GUADALETE;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Jerez de la Frontera;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;36,503;-6,265;HARINERA VILLAFRANQUINA, S.A;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Cádiz;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;28,49382;-16,40644;COBEGA EMBOTELLADOR, S.L.U.;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;TACORONTE;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;16,30531;-61,32586;GARDEL S.A.;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Le Moule;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;15,91;-61,32;SRMG (SUCRERIE MARIE-GALANTE);N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;GRAND BOURG;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;14,72115;-60,96082;SAEM LE GALION;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;LA TRINITE;0;N/A;N/A
Offtake;Food processing;Slaughterhouses;40,7479743;14,6112517;Confidential;N/A;Capacity: >50 tonnes carcass/day;Operational;500;Pagani;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;45,8480256;8,8393719;Confidential;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;INDUNO OLONA;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;45,2697001;9,0993721;Confidential;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Vellezzo Bellini;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;42,8540985;13,5688168;Confidential;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Ascoli Piceno;0;N/A;N/A
Offtake;Food processing;Mixed animal & vegetable raw material processing;40,6506653;15,5140445;Confidential;N/A;Capacity: >75 tonnes/day if animal share ?10%, or >[300 – (22.5 × A)] tonnes/day if animal share <10%;Operational;500;Balvano;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;45,7028822;9,0849617;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;CERMENATE;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;46,1338298;9,5522564;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;COSIO VALTELLINO;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,791137;14,6017496;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;San Valentino Torio;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7397268;14,5969064;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;SANT'EGIDIO DEL MONTE ALBINO;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7460938;14,6474617;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Nocera Inferiore;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7395766;14,6715754;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;NOCERA SUPERIORE;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7395766;14,6715754;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;NOCERA SUPERIORE;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7395766;14,6715754;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;NOCERA SUPERIORE;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7536201;14,5252598;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;Scafati;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,7716818;14,7993293;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;FISCIANO;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;40,9950205;15,6512931;Confidential;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;MELFI;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;44,765108;8,8617714;Confidential;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;CASSANO SPINOLA;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;44,7627882;8,7950254;Confidential;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;NOVI LIGURE;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;40,7332808;14,5668681;Confidential;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;ANGRI;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;40,7716818;14,7993293;Confidential;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;FISCIANO;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;40,8101886;14,6215274;Confidential;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;SARNO;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;-20,8838;55,44493;BRASSERIES DE BOURBON;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Saint-Denis;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;-20,91363;55,63791;SUCRERIE DE BOIS ROUGE;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;ST ANDRE;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;-20,94684;55,31203;PROVAL;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;Le Port;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;-20,96354;55,29925;URCOOPA NUTRITION ANIMALE;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;ST PAUL;0;N/A;N/A
Offtake;Food processing;Vegetable raw material processing;-21,27849;55,39782;SUCRERIE DU GOL;N/A;Capacity: >300 tonnes/day, or >600 tonnes/day if ?90 consecutive days/year;Operational;1500;ST LOUIS;0;N/A;N/A
Offtake;Food processing;Animal raw material processing;-21,32066;55,44961;SICA D'ABATTAGE;N/A;Capacity: >75 tonnes/day finished product, excluding milk;Operational;500;ST PIERRE;0;N/A;N/A
Offtake;E-methanol;E-methanol;49,840478;3,488454;Verso Energy;N/A;OrCHyDe, CO2 + H2 (renewable);Announced;N/A;Origny-Sainte-Benoite;0;N/A;110
Offtake;E-methanol;E-methanol;49,5037329;0,267009;Qair;N/A;Methavert-I, CO2 + H2 (renewable);Announced;N/A;Rogerville;0;N/A;100
Offtake;E-methanol;E-methanol;49,3929647;1,0289879;Verso Energy;N/A;Dezir, CO2 + H2 (renewable);Announced;N/A;Petit-Couronne;0;N/A;223
Offtake;E-methanol;E-methanol;48,234108;6,438231;Verso Energy;N/A;EpHyne, CO2 + H2 (renewable);Announced;N/A;Chavelot;0;N/A;223
Offtake;E-methanol;E-methanol;47,327052;-2,150431;Elyse, Lhyfe;N/A;Green Coast, CO2 + H2 (renewable);Announced;N/A;Montoir-de-Bretagne;0;N/A;150
Offtake;E-methanol;E-methanol;45,87062;0,814777;Verso Energy;N/A;LiCHEN, CO2 + H2 (renewable);Announced;N/A;Saillat-sur-Vienne;0;N/A;420
Offtake;E-methanol;E-methanol;45,8086084;5,4024394;Vicat, Hynamics (EDF);N/A;Hynovi, CO2 + H2 (renewable);Announced;N/A;Montalieu-Vercieu;0;N/A;200
Offtake;E-methanol;E-methanol;45,399038;5,037416;Elyse;N/A;eM-Rone, CO2 + H2 (renewable);Announced;N/A;Roches-Rousillon;0;N/A;150
Offtake;E-methanol;E-methanol;43,8323539;-0,809842;Verso Energy;N/A;ReSTart, CO2 + H2 (renewable);Announced;N/A;Tartas;0;N/A;223
Offtake;E-methanol;E-methanol;43,36779;-0,586227;Elyse;N/A;eM-Lacq, CO2 + H2 (renewable);Announced;N/A;Pardies;0;N/A;50
Offtake;E-methanol;E-methanol;43,437882;4,945711;H2V,HY2Gen, Grand Port Maritime de Marseille;N/A;H4 Marseille Fos, CO2 + H2 (renewable);Announced;N/A;Fos-sur-Mer;0;N/A;210
Offtake;E-methanol;E-methanol;43,437882;4,945711;Elyse;N/A;Neocarb e-methanol, CO2 + H2 (renewable);Announced;N/A;Fos-sur-Mer;0;N/A;250
Offtake;E-methanol;E-methanol;43,5322493;-5,6609733;HyFive;N/A;Musel GreenMet-I, CO2 + H2 (renewable);Announced;N/A;Gijon;0;N/A;100
Offtake;E-methanol;E-methanol;43,4599466;-8,2558155;Forestal del Atlantico;N/A;Triskelion - I, CO2 + H2 (renewable);Developing;N/A;Mugardos;0;N/A;40
Offtake;E-methanol;E-methanol;43,1503555;-7,684327;Iberdrola, Foresa;N/A;Green Meiga, Biomass + H2;Announced;N/A;Begonte;0;N/A;100
Offtake;E-methanol;E-methanol;42,8012489;-5,6273951;Reolum;N/A;Robla New Energy, CO2 + H2 (renewable);Developing;N/A;La Robla;0;N/A;140
Offtake;E-methanol;E-methanol;42,5168663;-5,7671402;Reolum;N/A;Villadangos Green, CO2 + H2 (renewable);Announced;N/A;Villadangos del Paramo;0;N/A;140
Offtake;E-methanol;E-methanol;41,8173792;-2,4449639;Elyse;N/A;eM-Numancia, CO2 + H2 (renewable);Announced;N/A;Garray;0;N/A;50
Offtake;E-methanol;E-methanol;41,5128796;-2,5594214;Alkeymia;N/A;Begonia, CO2 + H2 (renewable);Announced;N/A;Almazan;0;N/A;140
Offtake;E-methanol;E-methanol;41,1827575;0,5671571;Alkeymia;N/A;Sophya, CO2 + H2 (renewable);Announced;N/A;Asco;0;N/A;114
Offtake;E-methanol;E-methanol;38,6978849;-2,866439;ETFuels;N/A;H2OSSA, CO2 + H2 (renewable);Announced;N/A;Montiel;0;N/A;100
Offtake;E-methanol;E-methanol;38,6884458;-4,1078877;Magnon Green Energy;N/A;Puertollano Renewable Methanol, CO2 + H2 (renewable);Announced;N/A;Puertollano;0;N/A;200
Offtake;E-methanol;E-methanol;37,2619585;-6,9427327;Ansasol;N/A;MetGreenPort - I, CO2 + H2 (renewable);Announced;N/A;Huelva;0;N/A;150
Offtake;E-methanol;E-methanol;37,2288942;-6,8954258;C2X, Moeve;N/A;Huelva Green Methanol (Tharsis), CO2 + H2 (renewable);Announced;N/A;Palos de la Frontera;0;N/A;300
Offtake;E-methanol;E-methanol;37,2013385;-4,7786378;Alkeymia;N/A;Sierra Sur H2 Green, CO2 + H2 (renewable);Announced;N/A;La Roda de Andalucia;0;N/A;90
Offtake;E-methanol;E-methanol;37,0516792;-2,3900546;Cetaer;N/A;Nascar, CO2 + H2 (renewable);Announced;N/A;Tabernas;0;N/A;37
Offtake;E-methanol;E-methanol;36,7560042;-5,8116522;Green Enesys Group, vIRIDI;N/A;SolWinHy Cadiz, CO2 + H2 (renewable);Developing;N/A;Arcos de la Frontera;0;N/A;29
Offtake;E-methanol;E-methanol;42,6353087;-8,6380598;Iberdrola, Foresa;N/A;Green Umia, CO2 + H2 (renewable);Announced;N/A;Caldas;0;N/A;3
Offtake;E-methanol;E-methanol;39,6703746;-8,9949554;Madoqua Ventures;N/A;Madoqua Synfuels, CO2 + H2 (renewable);Announced;N/A;Pataias;0;N/A;320
Offtake;E-methanol;E-methanol;37,9571555;-8,8608907;NeoGreen Hydrogen, Frequent Summer;N/A;NeoGreen sINES, CO2 + H2 (renewable);Announced;N/A;Sines;0;N/A;230
Offtake;E-methanol;E-methanol;54,833123;9,356859;European Energy;N/A;Padborg PtX, CO2 + H2 (renewable);Announced;N/A;Padborg;0;N/A;100
Offtake;E-methanol;E-methanol;54,833406;11,143724;European Energy;N/A;Nakskov PtX (GreenWave), CO2 + H2 (renewable);Announced;N/A;Nakskov;0;N/A;100
Offtake;E-methanol;E-methanol;53,6988649;12,9085502;EEW, East Energy;N/A;Stavenhagen, CO2 + H2 (renewable);Announced;N/A;Stavenhagen;0;N/A;16
Offtake;E-methanol;E-methanol;51,7563108;14,3328679;Hy2Gen;N/A;Jangada, CO2 + H2 (renewable);Announced;N/A;Cottbus;0;N/A;75
Offtake;E-methanol;E-methanol;51,6302792;13,7085021;East Energy;N/A;Finsterwalde, CO2 + H2 (renewable);Announced;N/A;Finsterwalde;0;N/A;16
Offtake;E-methanol;E-methanol;51,6591234;7,1060218;Greenlyte Carbon Technologies;N/A;LiquidSolar Methanol Marl, CO2 + H2 (renewable);Announced;N/A;Marl;0;N/A;1
Offtake;E-methanol;E-methanol;57,0488195;9,921747;European Energy;N/A;Aalborg e-methanol, CO2 + H2 (renewable);Announced;N/A;Aalborg;0;N/A;100
Offtake;E-methanol;E-methanol;55,036837;9,233831;European Energy, Mitsui;N/A;Kasso - II, CO2 + H2 (renewable);Announced;N/A;Kasso;0;N/A;100
Offtake;E-methanol;E-methanol;56,5651232;9,0309083;GreenLab;N/A;GreenLab Skive, CO2 + H2 (renewable);Announced;N/A;Skive;0;N/A;8
